date,station_id,season,temperature,humidity,wind_speed,wind_direction,rainfall
2019-09-24,C0F9Y0,autumn,9.8,66,1.8,212,0.0
2019-09-25,C0F9Y0,autumn,9.4,67,1.7,209,0.0
2019-09-26,C0F9Y0,autumn,8.9,74,2.3,212,0.0
2019-09-27,C0F9Y0,autumn,8.8,92,2.2,204,0.0
2019-09-28,C0F9Y0,autumn,9.7,88,2.5,5,0.0
2019-09-29,C0F9Y0,autumn,10.2,91,2.7,212,0.0
2019-09-30,C0F9Y0,autumn,7.8,100,3.4,211,0.0
2019-10-01,C0F9Y0,autumn,8.5,92,2.7,313,0.0
2019-10-02,C0F9Y0,autumn,8.5,80,1.5,351,0.0
2019-10-03,C0F9Y0,autumn,7.2,96,1.4,360,0.0
2019-10-04,C0F9Y0,autumn,7.3,93,1.2,6,0.0
2019-10-05,C0F9Y0,autumn,9.9,69,2.0,209,0.0
2019-10-06,C0F9Y0,autumn,10.5,71,2.0,206,0.0
2019-10-07,C0F9Y0,autumn,11.2,53,1.8,201,0.0
2019-10-08,C0F9Y0,autumn,10.8,49,1.5,191,0.0
2019-10-09,C0F9Y0,autumn,8.5,76,1.1,9,0.0
2019-10-10,C0F9Y0,autumn,7.6,80,0.8,334,0.0
2019-10-11,C0F9Y0,autumn,6.6,89,0.9,5,0.0
2019-10-12,C0F9Y0,autumn,6.8,95,0.8,5,0.0
2019-10-13,C0F9Y0,autumn,7.1,95,1.1,10,0.0
2019-10-14,C0F9Y0,autumn,7.9,76,1.4,5,0.0
2019-10-15,C0F9Y0,autumn,8.9,66,1.2,354,0.0
2019-10-16,C0F9Y0,autumn,10.1,59,1.4,263,0.0
2019-10-17,C0F9Y0,autumn,10.4,57,1.2,3,0.0
2019-10-18,C0F9Y0,autumn,10.0,59,1.4,163,0.0
2019-10-19,C0F9Y0,autumn,9.7,60,1.7,200,0.0
2019-10-20,C0F9Y0,autumn,7.8,62,2.1,200,0.0
2019-10-21,C0F9Y0,autumn,7.5,43,2.3,201,0.0
2019-10-22,C0F9Y0,autumn,9.2,33,1.8,219,0.0
2019-10-23,C0F9Y0,autumn,7.0,66,3.0,259,0.0
2019-10-24,C0F9Y0,autumn,7.0,87,1.9,307,0.0
2019-10-25,C0F9Y0,autumn,6.7,88,1.7,294,0.0
2019-10-26,C0F9Y0,autumn,6.9,84,1.9,250,0.0
2019-10-27,C0F9Y0,autumn,6.9,87,1.8,190,0.0
2019-10-28,C0F9Y0,autumn,7.5,88,2.2,207,0.0
2019-10-29,C0F9Y0,autumn,7.4,84,2.9,215,0.0
2019-10-30,C0F9Y0,autumn,8.2,91,2.7,210,0.0
2019-10-31,C0F9Y0,autumn,8.0,96,2.7,199,0.0
2019-11-01,C0F9Y0,autumn,7.3,96,1.9,359,0.0
2019-11-02,C0F9Y0,autumn,9.7,62,1.1,19,0.0
2019-11-03,C0F9Y0,autumn,9.5,65,1.7,214,0.0
2019-11-04,C0F9Y0,autumn,7.9,76,1.5,261,0.0
2019-11-05,C0F9Y0,autumn,5.7,78,1.7,1,0.0
2019-11-06,C0F9Y0,autumn,7.1,32,1.5,9,0.0
2019-11-07,C0F9Y0,autumn,6.0,52,1.9,68,0.0
2019-11-08,C0F9Y0,autumn,5.9,43,2.4,256,0.0
2019-11-09,C0F9Y0,autumn,7.3,16,2.3,308,0.0
2019-11-10,C0F9Y0,autumn,6.6,24,2.8,251,0.0
2019-11-11,C0F9Y0,autumn,6.6,24,1.4,11,0.0
2019-11-12,C0F9Y0,autumn,10.2,16,2.3,204,0.0
2019-11-13,C0F9Y0,autumn,10.4,34,1.8,350,0.0
2019-11-14,C0F9Y0,autumn,8.3,56,1.7,220,0.0
2019-11-15,C0F9Y0,autumn,6.6,46,1.4,263,25.5
2019-11-16,C0F9Y0,autumn,10.1,17,2.3,216,0.0
2019-11-17,C0F9Y0,autumn,7.8,42,2.0,215,0.0
2019-11-18,C0F9Y0,autumn,8.6,87,2.5,210,0.0
2019-11-19,C0F9Y0,autumn,7.6,94,1.8,221,0.0
2019-11-20,C0F9Y0,autumn,6.6,93,1.9,197,0.0
2019-11-21,C0F9Y0,autumn,6.9,88,3.9,199,3.0
2019-11-22,C0F9Y0,autumn,7.1,90,2.2,210,0.0
2019-11-23,C0F9Y0,autumn,9.1,53,3.0,212,0.0
2019-11-24,C0F9Y0,autumn,8.9,81,2.8,212,0.0
2019-11-25,C0F9Y0,autumn,7.8,87,2.5,222,0.0
2019-11-26,C0F9Y0,autumn,6.7,86,2.5,241,0.0
2019-11-27,C0F9Y0,autumn,4.8,86,2.8,218,0.0
2019-11-28,C0F9Y0,autumn,4.4,60,2.4,213,0.0
2019-11-29,C0F9Y0,autumn,6.1,44,2.6,211,0.0
2019-11-30,C0F9Y0,autumn,7.1,26,2.4,210,0.0
2019-12-01,C0F9Y0,winter,7.1,29,3.1,210,0.0
2019-12-02,C0F9Y0,winter,4.5,43,3.2,220,0.0
2019-12-03,C0F9Y0,winter,5.8,35,3.2,206,0.0
2019-12-04,C0F9Y0,winter,6.6,75,3.7,219,5.0
2019-12-05,C0F9Y0,winter,1.0,100,5.1,205,22.5
2019-12-06,C0F9Y0,winter,-0.5,100,,,10.0
2019-12-07,C0F9Y0,winter,-0.2,73,3.2,185,51.0
2019-12-08,C0F9Y0,winter,-1.1,26,1.9,32,0.0
2019-12-09,C0F9Y0,winter,3.0,24,1.8,209,0.0
2019-12-10,C0F9Y0,winter,3.5,40,3.6,206,0.0
2019-12-11,C0F9Y0,winter,4.4,19,1.9,204,0.0
2019-12-12,C0F9Y0,winter,5.8,21,3.6,215,0.0
2019-12-13,C0F9Y0,winter,8.0,12,4.7,231,0.0
2019-12-14,C0F9Y0,winter,8.4,17,3.0,228,0.0
2019-12-15,C0F9Y0,winter,9.5,18,2.5,210,0.0
2019-12-16,C0F9Y0,winter,8.7,27,3.7,217,0.0
2019-12-17,C0F9Y0,winter,7.7,39,3.2,218,0.0
2019-12-18,C0F9Y0,winter,7.3,48,2.5,221,0.0
2019-12-19,C0F9Y0,winter,5.2,44,2.9,214,0.0
2019-12-20,C0F9Y0,winter,4.0,85,3.4,224,0.0
2019-12-21,C0F9Y0,winter,3.8,93,3.5,220,1.0
2019-12-22,C0F9Y0,winter,5.2,63,5.1,222,0.0
2019-12-23,C0F9Y0,winter,7.1,21,5.4,245,0.5
2019-12-24,C0F9Y0,winter,7.4,27,4.3,240,0.0
2019-12-25,C0F9Y0,winter,7.0,42,5.5,232,0.0
2019-12-26,C0F9Y0,winter,4.8,77,5.5,208,0.0
2019-12-27,C0F9Y0,winter,6.1,44,5.6,235,0.0
2019-12-28,C0F9Y0,winter,8.3,41,4.1,231,0.0
2019-12-29,C0F9Y0,winter,4.9,97,2.5,199,51.0
2019-12-30,C0F9Y0,winter,5.1,100,3.1,219,22.0
2019-12-31,C0F9Y0,winter,4.1,78,3.4,239,5.0
2020-01-01,C0F9Y0,winter,4.8,46,2.4,216,0.0
2020-01-02,C0F9Y0,winter,3.3,44,2.3,306,0.0
2020-01-03,C0F9Y0,winter,4.8,50,2.5,333,0.0
2020-01-04,C0F9Y0,winter,6.8,47,2.0,205,0.0
2020-01-05,C0F9Y0,winter,9.1,42,2.2,205,0.0
2020-01-06,C0F9Y0,winter,10.5,29,1.7,202,0.0
2020-01-07,C0F9Y0,winter,9.4,25,3.0,215,0.0
2020-01-08,C0F9Y0,winter,9.8,11,1.8,242,0.0
2020-01-09,C0F9Y0,winter,8.0,16,3.2,212,0.0
2020-01-10,C0F9Y0,winter,6.6,28,4.3,264,0.0
2020-01-11,C0F9Y0,winter,5.2,37,4.0,255,0.0
2020-01-12,C0F9Y0,winter,1.4,72,3.6,224,0.0
2020-01-13,C0F9Y0,winter,-0.2,42,3.8,241,0.0
2020-01-14,C0F9Y0,winter,3.0,26,3.3,241,0.0
2020-01-15,C0F9Y0,winter,4.3,43,3.5,243,0.0
2020-01-16,C0F9Y0,winter,3.5,36,3.5,251,0.0
2020-01-17,C0F9Y0,winter,0.8,76,4.4,223,0.0
2020-01-18,C0F9Y0,winter,-0.6,76,5.2,247,0.0
2020-01-19,C0F9Y0,winter,1.8,60,4.9,239,0.0
2020-01-20,C0F9Y0,winter,7.1,14,5.3,253,0.0
2020-01-21,C0F9Y0,winter,7.1,25,3.5,216,0.0
2020-01-22,C0F9Y0,winter,8.9,27,4.4,223,0.0
2020-01-23,C0F9Y0,winter,9.4,31,4.1,226,0.0
2020-01-24,C0F9Y0,winter,7.8,34,2.9,219,0.0
2020-01-25,C0F9Y0,winter,6.2,52,3.3,217,0.0
2020-01-26,C0F9Y0,winter,3.7,89,5.0,213,14.5
2020-01-27,C0F9Y0,winter,1.8,47,5.5,241,0.0
2020-01-28,C0F9Y0,winter,-2.1,75,5.1,270,0.5
2020-01-29,C0F9Y0,winter,-4.2,75,4.0,259,0.5
2020-01-30,C0F9Y0,winter,-5.8,28,5.1,280,0.0
2020-01-31,C0F9Y0,winter,-3.8,12,4.4,325,0.0
2020-02-01,C0F9Y0,winter,-2.4,58,3.3,294,0.0
2020-02-02,C0F9Y0,winter,-1.2,77,2.4,337,0.0
2020-02-03,C0F9Y0,winter,-1.2,86,2.2,140,0.0
2020-02-04,C0F9Y0,winter,-0.4,92,3.2,200,0.5
2020-02-05,C0F9Y0,winter,-0.4,98,2.5,198,5.0
2020-02-06,C0F9Y0,winter,1.5,79,3.6,214,0.0
2020-02-07,C0F9Y0,winter,1.5,88,4.0,236,1.0
2020-02-08,C0F9Y0,winter,0.0,80,4.2,306,0.0
2020-02-09,C0F9Y0,winter,-0.5,80,4.6,334,0.0
2020-02-10,C0F9Y0,winter,2.7,58,3.2,282,0.0
2020-02-11,C0F9Y0,winter,4.9,62,3.8,217,0.0
2020-02-12,C0F9Y0,winter,4.8,65,5.2,218,0.0
2020-02-13,C0F9Y0,winter,4.9,64,4.4,224,5.5
2020-02-14,C0F9Y0,winter,5.2,83,4.4,230,0.5
2020-02-15,C0F9Y0,winter,6.6,74,3.7,220,0.0
2020-02-16,C0F9Y0,winter,3.6,89,6.1,235,0.5
2020-02-17,C0F9Y0,winter,0.6,88,4.4,240,2.5
2020-02-18,C0F9Y0,winter,-0.3,62,2.2,238,0.0
2020-02-19,C0F9Y0,winter,1.1,56,2.9,232,0.0
2020-02-20,C0F9Y0,winter,2.3,65,2.5,268,0.0
2020-02-21,C0F9Y0,winter,5.7,28,1.9,256,0.0
2020-02-22,C0F9Y0,winter,5.8,46,2.2,17,0.0
2020-02-23,C0F9Y0,winter,8.8,30,2.6,223,0.0
2020-02-24,C0F9Y0,winter,10.1,20,3.2,209,0.0
2020-02-25,C0F9Y0,winter,7.9,34,2.3,223,0.0
2020-02-26,C0F9Y0,winter,5.2,47,1.8,3,0.0
2020-02-27,C0F9Y0,winter,4.1,62,1.7,220,0.0
2020-02-28,C0F9Y0,winter,5.7,45,1.8,4,0.0
2020-02-29,C0F9Y0,winter,4.8,61,3.4,214,0.0
2020-03-01,C0F9Y0,spring,4.1,73,3.5,229,0.0
2020-03-02,C0F9Y0,spring,4.8,61,2.7,256,0.0
2020-03-03,C0F9Y0,spring,5.9,55,2.2,212,0.0
2020-03-04,C0F9Y0,spring,3.2,97,3.3,201,0.0
2020-03-05,C0F9Y0,spring,2.5,98,2.9,208,30.5
2020-03-06,C0F9Y0,spring,3.3,83,3.5,248,0.0
2020-03-07,C0F9Y0,spring,3.8,85,3.4,221,0.0
2020-03-08,C0F9Y0,spring,6.1,70,3.7,231,0.0
2020-03-09,C0F9Y0,spring,4.7,75,5.1,221,0.5
2020-03-10,C0F9Y0,spring,3.1,95,5.3,237,24.5
2020-03-11,C0F9Y0,spring,2.9,89,4.9,262,0.0
2020-03-12,C0F9Y0,spring,4.5,90,5.4,238,1.5
2020-03-13,C0F9Y0,spring,4.6,93,4.5,261,5.0
2020-03-14,C0F9Y0,spring,4.0,99,4.2,266,27.0
2020-03-15,C0F9Y0,spring,2.3,51,3.0,309,0.0
2020-03-16,C0F9Y0,spring,4.3,55,3.2,305,0.0
2020-03-17,C0F9Y0,spring,4.5,90,4.3,241,0.0
2020-03-18,C0F9Y0,spring,4.7,92,4.4,251,4.0
2020-03-19,C0F9Y0,spring,4.2,96,5.0,218,15.0
2020-03-20,C0F9Y0,spring,4.9,74,5.2,242,0.0
2020-03-21,C0F9Y0,spring,7.1,55,3.3,236,0.0
2020-03-22,C0F9Y0,spring,7.5,75,4.2,239,0.0
2020-03-23,C0F9Y0,spring,7.0,76,3.6,256,0.0
2020-03-24,C0F9Y0,spring,5.7,85,1.7,242,0.0
2020-03-25,C0F9Y0,spring,6.1,69,2.1,212,0.0
2020-03-26,C0F9Y0,spring,7.4,57,2.6,220,0.0
2020-03-27,C0F9Y0,spring,5.3,82,3.4,217,1.0
2020-03-28,C0F9Y0,spring,4.1,78,5.0,221,4.0
2020-03-29,C0F9Y0,spring,9.6,30,3.9,209,0.0
2020-03-30,C0F9Y0,spring,6.3,84,5.3,237,1.5
2020-03-31,C0F9Y0,spring,7.7,84,4.7,235,0.5
2020-04-01,C0F9Y0,spring,6.7,83,3.8,224,2.0
2020-04-02,C0F9Y0,spring,4.8,96,3.8,231,9.5
2020-04-03,C0F9Y0,spring,5.5,96,3.8,226,12.0
2020-04-04,C0F9Y0,spring,4.3,97,3.1,216,0.5
2020-04-05,C0F9Y0,spring,3.6,94,2.9,260,6.0
2020-04-06,C0F9Y0,spring,2.9,95,3.5,263,17.0
2020-04-07,C0F9Y0,spring,2.5,89,4.2,243,13.5
2020-04-08,C0F9Y0,spring,3.2,80,3.8,251,0.0
2020-04-09,C0F9Y0,spring,4.1,69,3.2,239,0.0
2020-04-10,C0F9Y0,spring,5.9,48,2.7,225,0.0
2020-04-11,C0F9Y0,spring,4.8,92,4.3,261,30.0
2020-04-12,C0F9Y0,spring,1.5,69,5.1,240,10.5
2020-04-13,C0F9Y0,spring,1.0,17,2.4,319,0.0
2020-04-14,C0F9Y0,spring,4.9,34,3.3,247,0.0
2020-04-15,C0F9Y0,spring,2.3,55,3.7,270,0.0
2020-04-16,C0F9Y0,spring,7.7,25,2.8,306,0.0
2020-04-17,C0F9Y0,spring,9.5,33,1.7,184,0.0
2020-04-18,C0F9Y0,spring,8.2,48,2.4,217,0.0
2020-04-19,C0F9Y0,spring,7.8,67,3.1,221,0.0
2020-04-20,C0F9Y0,spring,8.4,73,3.1,218,0.0
2020-04-21,C0F9Y0,spring,7.9,87,3.8,238,0.0
2020-04-22,C0F9Y0,spring,6.7,94,4.0,239,2.0
2020-04-23,C0F9Y0,spring,5.3,99,3.9,243,42.0
2020-04-24,C0F9Y0,spring,5.0,98,4.2,234,14.5
2020-04-25,C0F9Y0,spring,5.6,88,4.6,239,0.5
2020-04-26,C0F9Y0,spring,5.5,93,4.8,240,2.0
2020-04-27,C0F9Y0,spring,5.4,88,3.7,242,0.0
2020-04-28,C0F9Y0,spring,4.3,91,2.2,215,0.0
2020-04-29,C0F9Y0,spring,6.5,42,1.8,229,0.0
2020-04-30,C0F9Y0,spring,8.7,44,1.8,233,0.0
2020-05-01,C0F9Y0,spring,8.1,71,2.3,212,0.0
2020-05-02,C0F9Y0,spring,9.6,65,3.1,234,0.0
2020-05-03,C0F9Y0,spring,9.4,62,3.6,229,0.0
2020-05-04,C0F9Y0,spring,9.1,73,1.5,269,0.0
2020-05-05,C0F9Y0,spring,10.5,69,3.4,252,0.0
2020-05-06,C0F9Y0,spring,9.4,83,5.2,251,0.0
2020-05-07,C0F9Y0,spring,8.7,83,4.5,239,0.0
2020-05-08,C0F9Y0,spring,10.0,83,3.2,297,0.0
2020-05-09,C0F9Y0,spring,11.5,76,2.5,278,0.0
2020-05-10,C0F9Y0,spring,11.3,83,1.6,297,3.0
2020-05-11,C0F9Y0,spring,9.5,84,2.1,252,0.5
2020-05-12,C0F9Y0,spring,7.4,95,2.3,219,11.5
2020-05-13,C0F9Y0,spring,8.3,80,2.0,201,0.0
2020-05-14,C0F9Y0,spring,10.1,68,2.1,208,0.0
2020-05-15,C0F9Y0,spring,10.0,78,3.0,212,0.0
2020-05-16,C0F9Y0,spring,8.9,89,2.7,221,8.5
2020-05-17,C0F9Y0,spring,8.4,89,2.0,231,11.0
2020-05-18,C0F9Y0,spring,6.9,93,4.9,231,2.5
2020-05-19,C0F9Y0,spring,6.6,98,3.5,214,19.5
2020-05-20,C0F9Y0,spring,7.4,99,2.7,218,7.5
2020-05-21,C0F9Y0,spring,8.2,97,3.4,223,27.5
2020-05-22,C0F9Y0,spring,10.2,100,3.0,219,84.5
2020-05-23,C0F9Y0,spring,9.9,99,2.2,237,42.0
2020-05-24,C0F9Y0,spring,8.9,98,2.2,222,19.0
2020-05-25,C0F9Y0,spring,9.0,91,2.5,239,1.5
2020-05-26,C0F9Y0,spring,9.4,94,4.0,218,30.5
2020-05-27,C0F9Y0,spring,9.0,98,2.6,264,18.5
2020-05-28,C0F9Y0,spring,9.0,100,2.7,223,29.0
2020-05-29,C0F9Y0,spring,9.2,95,2.4,205,4.0
2020-05-30,C0F9Y0,spring,9.3,96,3.7,213,1.0
2020-05-31,C0F9Y0,spring,9.4,96,3.3,212,0.0
2020-06-01,C0F9Y0,summer,9.6,91,3.0,218,0.5
2020-06-02,C0F9Y0,summer,10.7,80,2.9,216,0.0
2020-06-03,C0F9Y0,summer,11.2,58,3.0,207,0.0
2020-06-04,C0F9Y0,summer,11.2,60,2.3,236,0.0
2020-06-05,C0F9Y0,summer,10.8,73,2.7,208,0.0
2020-06-06,C0F9Y0,summer,9.1,93,4.3,221,5.5
2020-06-07,C0F9Y0,summer,8.1,100,3.1,204,12.5
2020-06-08,C0F9Y0,summer,8.2,100,3.6,230,14.0
2020-06-09,C0F9Y0,summer,8.2,100,3.3,221,11.0
2020-06-10,C0F9Y0,summer,9.6,74,2.9,230,0.0
2020-06-11,C0F9Y0,summer,10.8,64,1.8,211,0.0
2020-06-12,C0F9Y0,summer,11.4,74,2.2,216,0.0
2020-06-13,C0F9Y0,summer,12.0,82,2.6,211,10.0
2020-06-14,C0F9Y0,summer,11.7,87,2.3,215,0.0
2020-06-15,C0F9Y0,summer,11.8,73,2.0,209,0.5
2020-06-16,C0F9Y0,summer,11.6,75,1.2,174,0.0
2020-06-17,C0F9Y0,summer,11.7,70,2.1,215,0.0
2020-06-18,C0F9Y0,summer,13.0,48,2.2,220,0.0
2020-06-19,C0F9Y0,summer,12.4,63,1.6,242,0.0
2020-06-20,C0F9Y0,summer,11.9,67,1.5,227,0.0
2020-06-21,C0F9Y0,summer,11.9,63,1.8,200,0.0
2020-06-22,C0F9Y0,summer,12.8,59,1.4,229,0.0
2020-06-23,C0F9Y0,summer,13.2,57,1.5,188,0.0
2020-06-24,C0F9Y0,summer,12.6,62,1.7,211,0.0
2020-06-25,C0F9Y0,summer,10.6,79,1.8,206,0.5
2020-06-26,C0F9Y0,summer,10.6,76,1.9,211,0.0
2020-06-27,C0F9Y0,summer,10.9,72,1.9,224,17.0
2020-06-28,C0F9Y0,summer,11.4,77,1.3,211,0.0
2020-06-29,C0F9Y0,summer,11.3,79,2.6,220,0.0
2020-06-30,C0F9Y0,summer,12.0,77,2.1,207,0.0
2020-07-01,C0F9Y0,summer,11.4,88,2.1,219,2.0
2020-07-02,C0F9Y0,summer,10.1,93,3.0,208,9.0
2020-07-03,C0F9Y0,summer,11.5,77,2.3,207,0.0
2020-07-04,C0F9Y0,summer,11.0,82,1.4,214,3.0
2020-07-05,C0F9Y0,summer,11.2,80,1.8,216,0.0
2020-07-06,C0F9Y0,summer,11.7,82,2.4,213,0.0
2020-07-07,C0F9Y0,summer,11.4,92,2.3,203,0.5
2020-07-08,C0F9Y0,summer,11.4,81,2.6,204,0.0
2020-07-09,C0F9Y0,summer,10.2,84,2.9,223,0.0
2020-07-10,C0F9Y0,summer,11.8,67,3.0,224,0.0
2020-07-11,C0F9Y0,summer,12.1,59,1.9,210,0.5
2020-07-12,C0F9Y0,summer,11.7,67,1.4,216,0.0
2020-07-13,C0F9Y0,summer,12.2,64,1.2,1,0.0
2020-07-14,C0F9Y0,summer,14.1,53,1.8,221,0.0
2020-07-15,C0F9Y0,summer,12.0,85,2.5,206,0.0
2020-07-16,C0F9Y0,summer,10.7,94,2.4,195,0.0
2020-07-17,C0F9Y0,summer,11.0,82,2.2,216,0.0
2020-07-18,C0F9Y0,summer,12.1,69,2.0,227,0.5
2020-07-19,C0F9Y0,summer,10.8,72,2.4,138,6.0
2020-07-20,C0F9Y0,summer,10.6,85,2.1,203,4.5
2020-07-21,C0F9Y0,summer,11.2,80,2.3,194,0.5
2020-07-22,C0F9Y0,summer,12.2,78,1.9,205,0.0
2020-07-23,C0F9Y0,summer,11.0,88,1.7,12,40.0
2020-07-24,C0F9Y0,summer,11.4,85,1.3,358,1.0
2020-07-25,C0F9Y0,summer,10.2,84,1.8,221,4.5
2020-07-26,C0F9Y0,summer,10.5,76,1.7,219,0.0
2020-07-27,C0F9Y0,summer,10.2,82,1.9,229,15.0
2020-07-28,C0F9Y0,summer,10.3,88,1.9,2,16.0
2020-07-29,C0F9Y0,summer,10.8,86,3.3,206,0.5
2020-07-30,C0F9Y0,summer,9.3,92,4.6,207,0.5
2020-07-31,C0F9Y0,summer,11.1,82,4.2,206,5.0
2020-08-01,C0F9Y0,summer,11.4,74,2.8,206,0.0
2020-08-02,C0F9Y0,summer,11.0,82,1.5,199,0.0
2020-08-03,C0F9Y0,summer,9.9,100,3.3,205,9.0
2020-08-04,C0F9Y0,summer,10.2,99,3.4,219,1.0
2020-08-05,C0F9Y0,summer,11.1,89,2.4,204,0.0
2020-08-06,C0F9Y0,summer,11.6,76,1.8,213,0.0
2020-08-07,C0F9Y0,summer,10.6,81,1.8,209,0.0
2020-08-08,C0F9Y0,summer,10.9,74,1.7,47,0.0
2020-08-09,C0F9Y0,summer,11.8,63,1.5,215,0.0
2020-08-10,C0F9Y0,summer,11.3,87,2.4,217,14.5
2020-08-11,C0F9Y0,summer,9.8,99,3.1,223,0.5
2020-08-12,C0F9Y0,summer,10.7,86,2.7,205,0.0
2020-08-13,C0F9Y0,summer,10.2,80,2.2,202,3.0
2020-08-14,C0F9Y0,summer,10.4,80,1.8,199,2.0
2020-08-15,C0F9Y0,summer,9.7,87,3.5,206,1.0
2020-08-16,C0F9Y0,summer,10.5,81,2.2,215,0.0
2020-08-17,C0F9Y0,summer,10.3,88,3.8,213,1.0
2020-08-18,C0F9Y0,summer,10.3,84,3.7,200,7.0
2020-08-19,C0F9Y0,summer,11.8,65,1.6,59,0.0
2020-08-20,C0F9Y0,summer,11.9,72,2.0,207,0.0
2020-08-21,C0F9Y0,summer,11.2,80,2.3,208,0.0
2020-08-22,C0F9Y0,summer,10.4,99,1.5,8,37.5
2020-08-23,C0F9Y0,summer,9.0,94,3.1,316,1.0
2020-08-24,C0F9Y0,summer,10.9,78,1.9,338,0.0
2020-08-25,C0F9Y0,summer,10.8,81,1.6,230,0.0
2020-08-26,C0F9Y0,summer,10.4,88,1.9,211,3.0
2020-08-27,C0F9Y0,summer,9.6,99,3.3,201,5.5
2020-08-28,C0F9Y0,summer,9.8,98,3.9,215,1.0
2020-08-29,C0F9Y0,summer,11.0,84,2.8,213,2.0
2020-08-30,C0F9Y0,summer,11.4,72,1.7,14,0.5
2020-08-31,C0F9Y0,summer,9.8,86,1.1,360,1.5
2020-09-01,C0F9Y0,autumn,9.3,91,1.7,3,3.0
2020-09-02,C0F9Y0,autumn,10.3,82,2.0,211,0.0
2020-09-03,C0F9Y0,autumn,9.8,85,1.7,223,2.0
2020-09-04,C0F9Y0,autumn,9.9,77,1.2,303,0.0
2020-09-05,C0F9Y0,autumn,8.1,89,2.3,330,0.0
2020-09-06,C0F9Y0,autumn,8.9,51,2.1,325,0.0
2020-09-07,C0F9Y0,autumn,10.7,47,1.8,263,0.0
2020-09-08,C0F9Y0,autumn,9.8,88,1.6,294,2.0
2020-09-09,C0F9Y0,autumn,10.0,87,1.4,278,0.0
2020-09-10,C0F9Y0,autumn,9.7,88,1.9,211,1.0
2020-09-11,C0F9Y0,autumn,10.6,79,1.6,254,0.0
2020-09-12,C0F9Y0,autumn,9.9,89,2.2,199,40.0
2020-09-13,C0F9Y0,autumn,9.9,89,1.4,1,0.0
2020-09-14,C0F9Y0,autumn,9.8,89,1.5,206,15.0
2020-09-15,C0F9Y0,autumn,10.8,83,1.8,14,54.0
2020-09-16,C0F9Y0,autumn,11.2,86,2.1,221,0.0
2020-09-17,C0F9Y0,autumn,11.7,69,2.2,211,0.0
2020-09-18,C0F9Y0,autumn,11.6,68,2.2,214,0.0
2020-09-19,C0F9Y0,autumn,10.1,84,1.1,3,3.0
2020-09-20,C0F9Y0,autumn,9.6,94,1.4,326,7.0
2020-09-21,C0F9Y0,autumn,9.6,95,1.8,340,0.0
2020-09-22,C0F9Y0,autumn,9.7,91,1.4,322,0.5
2020-09-23,C0F9Y0,autumn,10.6,88,1.7,348,0.5
2020-09-24,C0F9Y0,autumn,10.2,89,2.0,183,0.0
2020-09-25,C0F9Y0,autumn,9.4,100,2.0,247,11.0
2020-09-26,C0F9Y0,autumn,9.0,98,2.0,220,0.0
2020-09-27,C0F9Y0,autumn,8.4,100,3.3,255,26.0
2020-09-28,C0F9Y0,autumn,9.0,100,2.9,293,66.0
2020-09-29,C0F9Y0,autumn,8.3,100,2.9,297,6.0
2020-09-30,C0F9Y0,autumn,8.4,99,2.6,11,8.0
2020-10-01,C0F9Y0,autumn,10.3,47,2.2,193,0.0
2020-10-02,C0F9Y0,autumn,11.8,32,1.6,3,0.0
2020-10-03,C0F9Y0,autumn,12.2,25,1.1,11,0.0
2020-10-04,C0F9Y0,autumn,10.6,63,1.0,4,0.0
2020-10-05,C0F9Y0,autumn,10.1,91,1.4,220,0.0
2020-10-06,C0F9Y0,autumn,9.8,80,1.2,19,0.0
2020-10-07,C0F9Y0,autumn,9.1,89,1.1,5,0.0
2020-10-08,C0F9Y0,autumn,9.9,80,1.0,9,0.5
2020-10-09,C0F9Y0,autumn,11.8,48,1.0,331,0.0
2020-10-10,C0F9Y0,autumn,12.8,48,1.4,10,0.0
2020-10-11,C0F9Y0,autumn,12.5,70,1.9,62,0.0
2020-10-12,C0F9Y0,autumn,10.9,80,2.9,191,1.5
2020-10-13,C0F9Y0,autumn,10.8,64,3.0,201,0.0
2020-10-14,C0F9Y0,autumn,10.9,74,2.2,206,0.0
2020-10-15,C0F9Y0,autumn,10.1,64,4.0,201,0.0
2020-10-16,C0F9Y0,autumn,9.8,93,2.5,196,3.5
2020-10-17,C0F9Y0,autumn,8.2,99,2.2,202,2.5
2020-10-18,C0F9Y0,autumn,8.9,95,2.0,214,0.0
2020-10-19,C0F9Y0,autumn,9.0,95,2.1,203,1.0
2020-10-20,C0F9Y0,autumn,10.6,76,2.1,195,0.5
2020-10-21,C0F9Y0,autumn,9.4,91,3.7,203,1.5
2020-10-22,C0F9Y0,autumn,9.9,98,1.6,194,3.0
2020-10-23,C0F9Y0,autumn,8.9,88,2.0,210,19.0
2020-10-24,C0F9Y0,autumn,9.5,79,1.6,213,1.0
2020-10-25,C0F9Y0,autumn,9.3,86,1.4,4,0.0
2020-10-26,C0F9Y0,autumn,9.9,75,1.4,341,0.0
2020-10-27,C0F9Y0,autumn,10.9,69,1.7,209,0.0
2020-10-28,C0F9Y0,autumn,11.0,67,1.1,217,0.0
2020-10-29,C0F9Y0,autumn,9.1,76,1.1,6,1.0
2020-10-30,C0F9Y0,autumn,7.4,83,1.4,313,0.0
2020-10-31,C0F9Y0,autumn,8.9,17,1.0,2,0.0
2020-11-01,C0F9Y0,autumn,10.7,27,1.7,5,0.0
2020-11-02,C0F9Y0,autumn,11.5,35,1.3,202,0.0
